Gene	Gene_name	GO_class	Contributor	Organism	Evidence	Evidence_with	Reference	Date
LOC107805850	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107802295	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107802295	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107801772	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107801772	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107800265	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107800265	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107807849	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107807849	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107802325	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107802325	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107794782	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107794782	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107812014	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107812014	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107789268	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107789268	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107826858	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107826858	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107827273	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107827273	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107823846	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107823846	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107821850	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107821850	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107822006	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107822006	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107822117	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107822117	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107821571	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107821571	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107825441	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107825441	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107818031	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107818031	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107817624	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107817624	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107809587	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107809587	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107810028	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107810028	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107812209	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107812209	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107812493	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107812493	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107816039	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107816039	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107812873	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107812873	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107789695	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107789695	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107780252	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107780252	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107784533	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107784533	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107779809	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107779809	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107791450	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107791450	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107805446	craniofacial development protein 1-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107805446	craniofacial development protein 1-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107774147	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107774147	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107778858	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107778858	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107776050	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107776050	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107771835	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107771835	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107768504	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107768504	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107772246	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107772246	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107768873	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107768873	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107777229	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107777229	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107773560	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107773560	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107760671	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107760671	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107761406	craniofacial development protein 2-like	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107761406	craniofacial development protein 2-like	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
TCM_031956	Craniofacial development protein 1, putative isoform 1	GO:0005737	GO_Central	Theobroma cacao	IBA	PANTHER:PTN000560919|TAIR:locus:2175921|PomBase:SPAC17H9.04c|SGD:S000002326|TAIR:locus:2011040	PMID:21873635	20210924
TCM_031956	Craniofacial development protein 1, putative isoform 1	GO:0003729	GO_Central	Theobroma cacao	IBA	PANTHER:PTN000560919|TAIR:locus:2093317|TAIR:locus:2179479|TAIR:locus:2175921|TAIR:locus:2198095	PMID:21873635	20210924
TCM_021440	Craniofacial development protein 1 isoform 1	GO:0006338	GO_Central	Theobroma cacao	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
TCM_021440	Craniofacial development protein 1 isoform 1	GO:0005634	GO_Central	Theobroma cacao	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
LOC107803857	craniofacial development protein 1-like isoform X1	GO:0006338	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|SGD:S000000435	PMID:21873635	20211108
LOC107803857	craniofacial development protein 1-like isoform X1	GO:0005634	GO_Central	Nicotiana tabacum	IBA	PANTHER:PTN000577775|FB:FBgn0267398|SGD:S000000435	PMID:21873635	20211108
specc1lb	sperm antigen with calponin homology and coiled-coil domains 1-like b	GO:0097095	ZFIN	Danio rerio	IMP	ZFIN:ZDB-MRPHLNO-140313-1	PMID:24121214	20140318
FGF4	Fibroblast growth factor 4	GO:0060363	Ensembl	Homo sapiens	IEA	UniProtKB:P11403|ensembl:ENSMUSP00000056752	GO_REF:0000107	20211009
INSIG1	Insulin-induced gene 1 protein	GO:0060363	Ensembl	Homo sapiens	IEA	UniProtKB:Q8BGI3|ensembl:ENSMUSP00000061877	GO_REF:0000107	20211009
TWIST1	BHLH domain-containing protein	GO:0060363	Ensembl	Bos taurus	IEA	UniProtKB:P26687|ensembl:ENSMUSP00000040089	GO_REF:0000107	20211009
BMP4	Bone morphogenetic protein 4	GO:0060363	Ensembl	Homo sapiens	IEA	UniProtKB:P21275|ensembl:ENSMUSP00000073720	GO_REF:0000107	20211009
TWIST1	Twist-related protein 1	GO:0060363	BHF-UCL	Homo sapiens	TAS		PMID:11001584	20111117
INSIG2	Insulin-induced gene 2 protein	GO:0060363	Ensembl	Homo sapiens	IEA	UniProtKB:Q91WG1|ensembl:ENSMUSP00000003818	GO_REF:0000107	20211009
TGFB3	Transforming growth factor beta-3 proprotein	GO:0060364	Ensembl	Homo sapiens	IEA	UniProtKB:Q07258|ensembl:ENSRNOP00000013516	GO_REF:0000107	20211009
BMP4	TGF_BETA_2 domain-containing protein	GO:0060363	Ensembl	Gallus gallus	IEA	UniProtKB:P21275|ensembl:ENSMUSP00000073720	GO_REF:0000107	20211009
GLI3	Transcriptional activator GLI3	GO:0060364	Ensembl	Gallus gallus	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
GLI3	Transcriptional activator GLI3	GO:0060366	Ensembl	Gallus gallus	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
GLI3	Transcriptional activator GLI3	GO:0060367	Ensembl	Gallus gallus	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
INSIG1	Insulin-induced gene 1 protein	GO:0060363	Ensembl	Gallus gallus	IEA	UniProtKB:Q8BGI3|ensembl:ENSMUSP00000061877	GO_REF:0000107	20211009
TWIST1	BHLH domain-containing protein	GO:0060363	Ensembl	Gallus gallus	IEA	UniProtKB:P26687|ensembl:ENSMUSP00000040089	GO_REF:0000107	20211009
FGF4	Fibroblast growth factor	GO:0060363	Ensembl	Gallus gallus	IEA	UniProtKB:P11403|ensembl:ENSMUSP00000056752	GO_REF:0000107	20211009
Tgfb3	transforming growth factor, beta 3	GO:0060364	RGD	Rattus norvegicus	IEP		PMID:12416537|RGD:2302805	20090116
Gli3	GLI family zinc finger 3	GO:0060364	RGD	Rattus norvegicus	ISO	MGI:95729	RGD:1624291	20110304
Gli3	GLI family zinc finger 3	GO:0060366	RGD	Rattus norvegicus	ISO	MGI:95729	RGD:1624291	20110304
Gli3	GLI family zinc finger 3	GO:0060367	RGD	Rattus norvegicus	ISO	MGI:95729	RGD:1624291	20110304
cyp26b1	cytochrome P450, family 26, subfamily b, polypeptide 1	GO:0060363	ZFIN	Danio rerio	IMP	ZFIN:ZDB-GENO-090415-1	PMID:22019272	20120227
cyp26b1	cytochrome P450, family 26, subfamily b, polypeptide 1	GO:0060365	ZFIN	Danio rerio	IMP	ZFIN:ZDB-GENO-090415-1	PMID:22019272	20120227
sp7	Sp7 transcription factor	GO:0060363	ZFIN	Danio rerio	IMP	ZFIN:ZDB-GENO-170620-3	PMID:26992365	20170630
Insig2	insulin induced gene 2	GO:0060363	RGD	Rattus norvegicus	ISO	MGI:1920249	RGD:1624291	20090612
Fgfr2	fibroblast growth factor receptor 2	GO:0060365	MGI	Mus musculus	IMP	MGI:MGI:3603464	MGI:MGI:3848571|PMID:19389359	20120516
Fgf4	fibroblast growth factor 4	GO:0060363	MGI	Mus musculus	IDA		MGI:MGI:1203304|PMID:9477322	20100406
Fgf4	fibroblast growth factor 4	GO:0060363	RGD	Rattus norvegicus	ISO	MGI:95518	RGD:1624291	20100406
Msx2	msh homeobox 2	GO:0060364	RGD	Rattus norvegicus	ISO	MGI:97169	RGD:1624291	20110614
Msx2	msh homeobox 2	GO:0060364	Ensembl	Rattus norvegicus	IEA	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	GO_REF:0000107|RGD:1600115	20211009
Tgfb1	transforming growth factor, beta 1	GO:0060364	RGD	Rattus norvegicus	IEP		PMID:12416537|RGD:2302805	20090116
Twist1	twist family bHLH transcription factor 1	GO:0060363	RGD	Rattus norvegicus	ISO	MGI:98872	RGD:1624291	20111021
Twist1	twist family bHLH transcription factor 1	GO:0060363	RGD	Rattus norvegicus	ISO	MGI:98872	RGD:1624291	20100312
MSX2	Homeobox protein MSX-2	GO:0060363	BHF-UCL	Homo sapiens	TAS		PMID:8968743	20110526
MSX2	Homeobox protein MSX-2	GO:0060364	Ensembl	Homo sapiens	IEA	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	GO_REF:0000107	20211009
GLI3	GLI family zinc finger 3	GO:0060364	Ensembl	Bos taurus	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
GLI3	GLI family zinc finger 3	GO:0060366	Ensembl	Bos taurus	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
GLI3	GLI family zinc finger 3	GO:0060367	Ensembl	Bos taurus	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
BMP4	Bone morphogenetic protein 4	GO:0060363	Ensembl	Bos taurus	IEA	UniProtKB:P21275|ensembl:ENSMUSP00000073720	GO_REF:0000107	20211009
INSIG1	Insulin-induced gene 1 protein	GO:0060363	Ensembl	Bos taurus	IEA	UniProtKB:Q8BGI3|ensembl:ENSMUSP00000061877	GO_REF:0000107	20211009
Fgf4	Fibroblast growth factor	GO:0060363	Ensembl	Bos taurus	IEA	UniProtKB:P11403|ensembl:ENSMUSP00000056752	GO_REF:0000107	20211009
INSIG2	Insulin-induced gene protein	GO:0060363	Ensembl	Bos taurus	IEA	UniProtKB:Q91WG1|ensembl:ENSMUSP00000003818	GO_REF:0000107	20211009
FGF4	Fibroblast growth factor	GO:0060363	Ensembl	Canis lupus familiaris	IEA	UniProtKB:P11403|ensembl:ENSMUSP00000056752	GO_REF:0000107	20211009
INSIG1	Insulin-induced gene protein	GO:0060363	Ensembl	Canis lupus familiaris	IEA	UniProtKB:Q8BGI3|ensembl:ENSMUSP00000061877	GO_REF:0000107	20211009
BMP4	TGF_BETA_2 domain-containing protein	GO:0060363	Ensembl	Canis lupus familiaris	IEA	UniProtKB:P21275|ensembl:ENSMUSP00000073720	GO_REF:0000107	20211009
Igf1	insulin-like growth factor 1	GO:0060363	RGD	Rattus norvegicus	IEP		PMID:10597685|RGD:12910129	20170613
Insig1	insulin induced gene 1	GO:0060363	RGD	Rattus norvegicus	ISO	MGI:1916289	RGD:1624291	20090612
Tgfb2	transforming growth factor, beta 2	GO:0060364	RGD	Rattus norvegicus	IEP		PMID:12416537|RGD:2302805	20090116
Fgfr2	fibroblast growth factor receptor 2	GO:0060365	RGD	Rattus norvegicus	ISO	MGI:95523	RGD:1624291	20120516
Bmp4	bone morphogenetic protein 4	GO:0060363	RGD	Rattus norvegicus	ISO	MGI:88180	RGD:1624291	20100406
Bmp4	bone morphogenetic protein 4	GO:0060363	Ensembl	Rattus norvegicus	IEA	UniProtKB:P21275|ensembl:ENSMUSP00000073720	GO_REF:0000107|RGD:1600115	20211009
GLI3	Transcriptional activator GLI3	GO:0060364	Ensembl	Homo sapiens	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
GLI3	Transcriptional activator GLI3	GO:0060366	Ensembl	Homo sapiens	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
GLI3	Transcriptional activator GLI3	GO:0060367	Ensembl	Homo sapiens	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
Twist1	twist basic helix-loop-helix transcription factor 1	GO:0060363	MGI	Mus musculus	IMP	MGI:MGI:1857265	MGI:MGI:2387743|PMID:12221714	20111021
Twist1	twist basic helix-loop-helix transcription factor 1	GO:0060363	MGI	Mus musculus	IMP	MGI:MGI:3038818|MGI:MGI:1857265	MGI:MGI:3042355|PMID:15030764	20101229
Twist1	twist basic helix-loop-helix transcription factor 1	GO:0060363	UniProt	Mus musculus	IMP		MGI:MGI:3623529|PMID:16502419	20100312
Twist1	twist basic helix-loop-helix transcription factor 1	GO:0060363	MGI	Mus musculus	IMP	MGI:MGI:1857265	MGI:MGI:2387743|PMID:12221714	20111026
Gli3	GLI-Kruppel family member GLI3	GO:0060364	MGI	Mus musculus	IMP	MGI:MGI:1856276	MGI:MGI:4821204|PMID:20570969	20110304
Gli3	GLI-Kruppel family member GLI3	GO:0060366	MGI	Mus musculus	IMP	MGI:MGI:1856276	MGI:MGI:4821204|PMID:20570969	20110304
Gli3	GLI-Kruppel family member GLI3	GO:0060367	MGI	Mus musculus	IMP	MGI:MGI:1856276	MGI:MGI:4821204|PMID:20570969	20110304
Bmp4	bone morphogenetic protein 4	GO:0060363	MGI	Mus musculus	IDA		MGI:MGI:1203304|PMID:9477322	20100406
Insig2	insulin induced gene 2	GO:0060363	MGI	Mus musculus	IGI	MGI:MGI:1916289	MGI:MGI:3689278|PMID:16955138	20090612
Insig1	insulin induced gene 1	GO:0060363	MGI	Mus musculus	IGI	MGI:MGI:1920249	MGI:MGI:3689278|PMID:16955138	20090612
Msx2	msh homeobox 2	GO:0060364	MGI	Mus musculus	IMP	MGI:MGI:1926381	MGI:MGI:1355063|PMID:10742104	20110614
INSIG2	Insulin-induced gene 2 protein	GO:0060363	Ensembl	Sus scrofa	IEA	UniProtKB:Q91WG1|ensembl:ENSMUSP00000003818	GO_REF:0000107	20211009
FGF4	Fibroblast growth factor	GO:0060363	Ensembl	Sus scrofa	IEA	UniProtKB:P11403|ensembl:ENSMUSP00000056752	GO_REF:0000107	20211009
GLI3	GLI family zinc finger 3	GO:0060364	Ensembl	Sus scrofa	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
GLI3	GLI family zinc finger 3	GO:0060366	Ensembl	Sus scrofa	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
GLI3	GLI family zinc finger 3	GO:0060367	Ensembl	Sus scrofa	IEA	UniProtKB:Q61602|ensembl:ENSMUSP00000106137	GO_REF:0000107	20211009
BMP4	TGF_BETA_2 domain-containing protein	GO:0060363	Ensembl	Sus scrofa	IEA	UniProtKB:P21275|ensembl:ENSMUSP00000073720	GO_REF:0000107	20211009
INSIG1	Insulin-induced gene protein	GO:0060363	Ensembl	Sus scrofa	IEA	UniProtKB:Q8BGI3|ensembl:ENSMUSP00000061877	GO_REF:0000107	20211009
